TaxonomyLevel,InstitutionName,DegreeInstitutionName,Total
Academia,Harvard University,Weinberg College of Arts and Sciences,2.0
Academia,Harvard University,Weir High School,2.0
Academia,Harvard University,Wellesley College,6.0
Academia,Harvard University,Wellesley High School,1.0
Academia,Harvard University,Wesley College,1.0
Academia,Harvard University,Wesleyan University,13.0
Academia,Harvard University,West High School,1.0
Academia,Harvard University,West Virginia State University,1.0
Academia,Harvard University,West Virginia Wesleyan College,1.0
Academia,Harvard University,Western College for Women,1.0
Academia,Harvard University,Western Reserve Academy,1.0
Academia,Harvard University,Western Washington University,1.0
Academia,Harvard University,Westlake Boys High School,1.0
Academia,Harvard University,Westminster School,2.0
Academia,Harvard University,Westminster Theological Seminary,1.0
Academia,Harvard University,Westmount High School,1.0
Academia,Harvard University,Westport High School,1.0
Academia,Harvard University,Westside High School,1.0
Academia,Harvard University,Wethersfield High School,1.0
Academia,Harvard University,Whitehead Institute,1.0
Academia,Harvard University,Wilberforce University,1.0
Academia,Harvard University,William Adams High School,1.0
Academia,Harvard University,William Mitchell College of Law,1.0
Academia,Harvard University,Williams College,12.0
Academia,Harvard University,Willington School,1.0
Academia,Harvard University,Williston Northampton School,1.0
Academia,Harvard University,Winchester College,2.0
Academia,Harvard University,Wittenberg University,1.0
Academia,Harvard University,Wolfson College,1.0
Academia,Harvard University,Wolverhampton Grammar School,1.0
Academia,Harvard University,Woodstock College,1.0
Academia,Harvard University,Woodstock School,1.0
Academia,Harvard University,Woodstock Union High School,1.0
Academia,Harvard University,Woodward Academy,1.0
Academia,Harvard University,Worcester College,2.0
Academia,Harvard University,Wuhan University of Technology,1.0
Academia,Harvard University,Wyoming Seminary,1.0
Academia,Harvard University,Xenia High School,1.0
Academia,Harvard University,Yale College,6.0
Academia,Harvard University,Yale Divinity School,3.0
Academia,Harvard University,Yale Law School,21.0
Academia,Harvard University,Yale School of Architecture,2.0
Academia,Harvard University,Yale School of Engineering and Applied Science,1.0
Academia,Harvard University,Yale School of Management,1.0
Academia,Harvard University,Yale School of Medicine,2.0
Academia,Harvard University,Yale School of Music,1.0
Academia,Harvard University,Yale University,126.0
Academia,Harvard University,Yankton College,1.0
Academia,Harvard University,Yerevan State University,1.0
Academia,Harvard University,Yeshiva College (Yeshiva University),1.0
Academia,Harvard University,Yeshiva University,2.0
Academia,Harvard University,Yonsei University,1.0
Academia,Harvard University,York University,1.0
Academia,Harvard University,Zhejiang Agricultural University,1.0
Academia,Harvard University,Zhejiang University,2.0
Academia,Harvard University,Zosimaia School,1.0
Academia,Harvard University,lycée Pothier,1.0
Academia,Harvard University,philosophy faculty of the German university of Prague,4.0
Academia,Harvard University,primary school,1.0
Academia,Harvard University,École Jeannine Manuel,1.0
Academia,Harvard University,École Libre des Sciences Politiques,2.0
Academia,Harvard University,École Nationale des Ponts et Chaussées,1.0
Academia,Harvard University,École Normale Supérieure,9.0
Academia,Harvard University,École Normale Supérieure de Lyon,1.0
Academia,Harvard University,École Sainte Croix,1.0
Academia,Harvard University,"École nationale supérieure de chimie, de biologie et de physique",1.0
Academia,Harvard University,École normale supérieure de jeunes filles,1.0
Academia,Harvard University,École polytechnique,1.0
Academia,Harvard University,École pratique des hautes études,3.0
Academia,Harvard University,Üsküdar American Academy,1.0
Academia,Imperial College London,Birkbeck University of London,1.0
Academia,Imperial College London,Erasmus MC,1.0
Academia,Imperial College London,Harvard School of Public Health,1.0
Academia,Imperial College London,Imperial College London,4.0
Academia,Imperial College London,Lomonosov Moscow State University,1.0
Academia,Imperial College London,National Institute for Medical Research,1.0
Academia,Imperial College London,Syracuse University,1.0
Academia,Imperial College London,Technische Universität München,1.0
Academia,Imperial College London,Univeristy of Cambridge,1.0
Academia,Imperial College London,University of Aberdeen,1.0
Academia,Imperial College London,University of Auckland,1.0
Academia,Imperial College London,University of Bristol,1.0
Academia,Imperial College London,University of Cambridge,1.0
Academia,Imperial College London,University of Chicago,1.0
Academia,Imperial College London,University of Dublin Trinity College,1.0
Academia,Imperial College London,University of London,2.0
Academia,Imperial College London,University of Melbourne,1.0
Academia,Imperial College London,University of Nottingham,1.0
Academia,Imperial College London,University of Oulu,1.0
Academia,Imperial College London,University of Oxford,1.0
Academia,Imperial College London,University of Reading,1.0
Academia,Imperial College London,University of Southampton,1.0
Academia,Imperial College London,University of Sussex,1.0
Academia,Imperial College London,Università degli Studi di Milano-Bicocca Dipartimento di Fisica G Occhialini,1.0
Academia,Imperial College London,"Université Paris-Sud, Faculté des Sciences d'Orsay",1.0
Academia,Imperial College London,Université catholique de Louvain,1.0
Academia,Imperial College London,École Polytechnique,1.0
Academia,Institut Polytechnique de Paris,Boston University,1.0
Academia,Institut Polytechnique de Paris,CEA Saclay,1.0
Academia,Institut Polytechnique de Paris,Columbia University,1.0
Academia,Institut Polytechnique de Paris,Ecole polytechnique,1.0
Academia,Institut Polytechnique de Paris,Institut National Polytechnique de Grenoble,1.0
Academia,Institut Polytechnique de Paris,Institute of Physics,1.0
Academia,Institut Polytechnique de Paris,KU Leuven,1.0
Academia,Institut Polytechnique de Paris,Sorbonne University,1.0
Academia,Institut Polytechnique de Paris,Stanford University,1.0
Academia,Institut Polytechnique de Paris,Stony Brook University,1.0
Academia,Institut Polytechnique de Paris,TELECOM SudParis,1.0
Academia,Institut Polytechnique de Paris,University of Pisa,1.0
Academia,Institut Polytechnique de Paris,Universität Hamburg,1.0
Academia,Institut Polytechnique de Paris,Université Paris Diderot,1.0
Academia,Institut Polytechnique de Paris,Université Paris-Saclay,1.0
Academia,Institut Polytechnique de Paris,Université Pierre et Marie Curie,2.0
Academia,Institut Polytechnique de Paris,Université de Lorraine,1.0
Academia,Institut Polytechnique de Paris,École Normale Supérieure (ENS),1.0
Academia,Institut Polytechnique de Paris,École Polytechnique,1.0
Academia,Johns Hopkins University,Emory University,1.0
Academia,Johns Hopkins University,London School of Hygiene and Tropical Medicine,1.0
Academia,Johns Hopkins University,Massachusetts Institute of Technology,1.0
Academia,Johns Hopkins University,McMaster University,1.0
Academia,Johns Hopkins University,Princeton University,1.0
Academia,Johns Hopkins University,Purdue University,1.0
Academia,Johns Hopkins University,University College Cork,1.0
Academia,Johns Hopkins University,University of California Berkeley,1.0
Academia,Johns Hopkins University,University of Iowa,1.0
Academia,Johns Hopkins University,University of Maryland,1.0
Academia,Johns Hopkins University,University of Michigan,1.0
Academia,Johns Hopkins University,University of Otago Christchurch,1.0
Academia,Johns Hopkins University,University of Pennsylvania,1.0
Academia,Johns Hopkins University,University of Utah,1.0
Academia,KAIST,California Institute of Technology,2.0
Academia,KAIST,Chungnam National University,1.0
Academia,KAIST,Cornell University,1.0
Academia,KAIST,Eindhoven University of Technology,1.0
Academia,KAIST,Georgia Institute of Technology,1.0
Academia,KAIST,Gheorghe Asachi Technical University of Iași,1.0
Academia,KAIST,Inha University,1.0
Academia,KAIST,KAIST,8.0
Academia,KAIST,Karadeniz Technical University,1.0
Academia,KAIST,Korea Advanced Institute of Science and Technology,3.0
Academia,KAIST,Korea Advanced Institute of Science and Technology College of Engineering,1.0
Academia,KAIST,Kumoh National Institute of Technology,1.0
Academia,KAIST,Massachusetts Institute of Technology,2.0
Academia,KAIST,Newcastle University,1.0
Academia,KAIST,Northwestern University,3.0
Academia,KAIST,Ohio State University,1.0
Academia,KAIST,POSTECH,1.0
Academia,KAIST,Polytechnic Institute of New York,1.0
Academia,KAIST,Polytechnic School of Montreal,1.0
Academia,KAIST,Purdue University,1.0
Academia,KAIST,Rice University,1.0
Academia,KAIST,Seoul National University,12.0
Academia,KAIST,Seoul Science High School,1.0
Academia,KAIST,Stanford University,2.0
Academia,KAIST,TU Wien,1.0
Academia,KAIST,The Wharton School,1.0
Academia,KAIST,"University of California, Los Angeles",1.0
Academia,KAIST,University of Edinburgh,1.0
Academia,KAIST,University of Illinois System,1.0
Academia,KAIST,University of Massachusetts Amherst,1.0
Academia,KAIST,University of Michigan,2.0
Academia,KAIST,University of Pennsylvania,2.0
Academia,KAIST,University of Tasmania,1.0
Academia,KAIST,University of Ulsan College of Medicine,1.0
Academia,KAIST,University of Wisconsin–Madison,2.0
Academia,KAIST,VI Liceum Ogólnokształcące im. Tadeusza Reytana,1.0
Academia,KAIST,Warsaw University of Technology,1.0
Academia,KAIST,Washington University in St Louis,1.0
Academia,KAIST,Yonsei University,1.0
Academia,KAIST,Yonsei University College of Medicine,2.0
Academia,KTH Royal Institute of Technology,Chalmers tekniska högskola,1.0
Academia,KTH Royal Institute of Technology,East China University of Science and Technology,2.0
Academia,KTH Royal Institute of Technology,Eberhard Karls Universität Tübingen,1.0
Academia,KTH Royal Institute of Technology,European Molecular Biology Laboratory,1.0
Academia,KTH Royal Institute of Technology,KTH Royal Institute of Technology,4.0
